payment_id,transaction_id,customer_id,subscription_id,payment_date,payment_method,amount,paid_amount,payment_status
PAY00000281,TXN00000281,CUST00019,SUB00019,2025-12-11,Credit Card,1500,1500,Late
PAY00000282,TXN00000282,CUST00019,SUB00019,2026-01-03,Credit Card,1500,1500,Successful
PAY00000283,TXN00000283,CUST00019,SUB00019,2026-02-04,M-Pesa,1500,1500,Successful
PAY00000284,TXN00000284,CUST00019,SUB00019,2026-03-03,M-Pesa,1500,1500,Successful
PAY00000285,TXN00000285,CUST00019,SUB00019,2026-04-03,Debit Card,1500,1500,Successful
PAY00000286,TXN00000286,CUST00019,SUB00019,2026-05-01,Debit Card,1500,1500,Successful
PAY00000287,TXN00000287,CUST00019,SUB00019,2026-06-03,Bank Transfer,1500,1500,Successful
PAY00000288,TXN00000288,CUST00019,SUB00019,2026-07-04,M-Pesa,1500,1500,Successful
PAY00000289,TXN00000289,CUST00019,SUB00019,2026-08-01,Bank Transfer,1500,1500,Successful
PAY00000290,TXN00000290,CUST00019,SUB00019,2026-09-04,Credit Card,1500,1500,Successful
PAY00000291,TXN00000291,CUST00020,SUB00020,2025-06-01,Debit Card,1500,1500,Successful
PAY00000292,TXN00000292,CUST00020,SUB00020,2025-07-03,M-Pesa,1500,1500,Successful
PAY00000293,TXN00000293,CUST00020,SUB00020,2025-08-01,Debit Card,1500,1500,Successful
PAY00000294,TXN00000294,CUST00020,SUB00020,2025-09-03,Credit Card,1500,1500,Successful
PAY00000295,TXN00000295,CUST00020,SUB00020,2025-10-04,Debit Card,1500,1500,Successful
PAY00000296,TXN00000296,CUST00020,SUB00020,2025-11-02,M-Pesa,1500,1500,Successful
PAY00000297,TXN00000297,CUST00020,SUB00020,2025-12-05,Credit Card,1500,0,Failed
PAY00000298,TXN00000298,CUST00020,SUB00020,2026-01-03,Bank Transfer,1500,1500,Successful
PAY00000299,TXN00000299,CUST00020,SUB00020,2026-02-03,Debit Card,1500,1500,Successful
PAY00000300,TXN00000300,CUST00020,SUB00020,2026-03-02,Credit Card,1500,0,Failed
PAY00000301,TXN00000301,CUST00020,SUB00020,2026-04-13,Bank Transfer,1500,1500,Late
PAY00000302,TXN00000302,CUST00020,SUB00020,2026-05-04,Bank Transfer,1500,1500,Successful
PAY00000303,TXN00000303,CUST00020,SUB00020,2026-06-01,Bank Transfer,1500,1500,Successful
PAY00000304,TXN00000304,CUST00020,SUB00020,2026-07-01,Bank Transfer,1500,1500,Successful
PAY00000305,TXN00000305,CUST00020,SUB00020,2026-08-01,Credit Card,1500,1500,Successful
PAY00000306,TXN00000306,CUST00020,SUB00020,2026-09-04,Debit Card,1500,1500,Successful
PAY00000307,TXN00000307,CUST00021,SUB00021,2026-01-02,M-Pesa,4500,4500,Successful
PAY00000308,TXN00000308,CUST00021,SUB00021,2026-02-02,M-Pesa,"4,500",0,Failed
PAY00000309,TXN00000309,CUST00021,SUB00021,2026-03-02,M-Pesa,4500,4500,Successful
PAY00000310,TXN00000310,CUST00021,SUB00021,2026-04-01,M-Pesa,4500,4500,Successful
PAY00000311,TXN00000311,CUST00021,SUB00021,2026-05-03,Credit Card,4500,4500,Successful
PAY00000312,TXN00000312,CUST00021,SUB00021,2026-06-02,M-Pesa,4500,4500,Successful
PAY00000313,TXN00000313,CUST00021,SUB00021,2026-07-04,Bank Transfer,4500,4500,Successful
PAY00000314,TXN00000314,CUST00021,SUB00021,2026-08-04,Debit Card,4500,4500,Successful
PAY00000315,TXN00000315,CUST00021,SUB00021,2026-09-01,M-Pesa,4500,4500,Successful
PAY00000316,TXN00000316,CUST00022,SUB00022,2025-04-04,Credit Card,4500,4500,Successful
PAY00000317,TXN00000317,CUST00022,SUB00022,2025-05-03,M-Pesa,4500,4500,Successful
PAY00000318,TXN00000318,CUST00022,SUB00022,2025-06-01,Credit Card,4500,4500,Successful
PAY00000319,TXN00000319,CUST00022,SUB00022,2025-07-01,Bank Transfer,4500,4500,Successful
PAY00000320,TXN00000320,CUST00022,SUB00022,2025-08-01,Debit Card,4500,4500,Successful
PAY00000321,TXN00000321,CUST00022,SUB00022,2025-09-04,Credit Card,4500,4500,Successful
PAY00000322,TXN00000322,CUST00022,SUB00022,2025-10-04,M-Pesa,4500,4500,Successful
PAY00000323,TXN00000323,CUST00022,SUB00022,2025-11-06,Bank Transfer,4500,4500,Late
PAY00000324,TXN00000324,CUST00022,SUB00022,2025-12-01,Debit Card,4500,4500,Successful
PAY00000325,TXN00000325,CUST00022,SUB00022,2026-01-02,M-Pesa,4500,4500,Successful
PAY00000326,TXN00000326,CUST00022,SUB00022,2026-02-01,Debit Card,4500,4500,Successful
PAY00000327,TXN00000327,CUST00022,SUB00022,2026-03-01,Bank Transfer,4500,4500,Successful
PAY00000328,TXN00000328,CUST00022,SUB00022,2026-04-04,M-Pesa,4500,4500,Successful
PAY00000329,TXN00000329,CUST00022,SUB00022,2026-05-02,M-Pesa,4500,4500,Successful
PAY00000330,TXN00000330,CUST00022,SUB00022,2026-06-03,M-Pesa,4500,4500,Successful
PAY00000331,TXN00000331,CUST00022,SUB00022,2026-07-02,Credit Card,4500,4500,Successful
PAY00000332,TXN00000332,CUST00022,SUB00022,2026-08-09,M-Pesa,4500,4500,Late
PAY00000333,TXN00000333,CUST00022,SUB00022,2026-09-03,Credit Card,4500,4500,Successful
PAY00000334,TXN00000334,CUST00023,SUB00023,2026-07-04,M-Pesa,4500,4500,Successful
PAY00000335,TXN00000335,CUST00023,SUB00023,2026-08-02,M-Pesa,4500,4500,Successful
PAY00000336,TXN00000336,CUST00023,SUB00023,2026-09-18,Credit Card,4500,4500,Late
PAY00000337,TXN00000337,CUST00024,SUB00024,2024-09-01,M-Pesa,1500,1500,Successful
PAY00000338,TXN00000338,CUST00024,SUB00024,2024-10-04,Bank Transfer,1500,1500,Successful
PAY00000339,TXN00000339,CUST00024,SUB00024,2024-11-04,Bank Transfer,1500,1500,Successful
PAY00000340,TXN00000340,CUST00024,SUB00024,2024-12-01,Credit Card,1500,1500,Successful
PAY00000341,TXN00000341,CUST00024,SUB00024,2025-01-17,M-Pesa,1500,1500,Late
PAY00000342,TXN00000342,CUST00024,SUB00024,2025-02-01,Credit Card,1500,1500,successful
PAY00000343,TXN00000343,CUST00024,SUB00024,2025-03-02,M-Pesa,1500,1500,Successful
PAY00000344,TXN00000344,CUST00024,SUB00024,2025-04-01,M-Pesa,1500,1500,Successful
PAY00000345,TXN00000345,CUST00024,SUB00024,2025-05-04,M-Pesa,1500,1500,Successful
PAY00000346,TXN00000346,CUST00024,SUB00024,2025-06-02,Credit Card,1500,1500,Successful
PAY00000347,TXN00000347,CUST00024,SUB00024,2025-07-04,Debit Card,1500,1500,Successful
PAY00000348,TXN00000348,CUST00024,SUB00024,2025-08-04,Bank Transfer,1500,1500,Successful
PAY00000349,TXN00000349,CUST00024,SUB00024,2025-09-01,Credit Card,1500,1500,Successful
PAY00000350,TXN00000350,CUST00024,SUB00024,2025-10-04,Debit Card,1500,1500,Successful
PAY00000351,TXN00000351,CUST00024,SUB00024,2025-11-07,M-Pesa,1500,1500,Late
PAY00000352,TXN00000352,CUST00024,SUB00024,2025-12-01,Bank Transfer,1500,1500,Successful
PAY00000353,TXN00000353,CUST00024,SUB00024,2026-01-02,M-Pesa,1500,1500,Successful
PAY00000354,TXN00000354,CUST00024,SUB00024,2026-02-04,Bank Transfer,1500,1500,Successful
PAY00000355,TXN00000355,CUST00024,SUB00024,2026-03-02,M-Pesa,1500,1500,Successful
PAY00000356,TXN00000356,CUST00024,SUB00024,2026-04-04,M-Pesa,1500,1500,Successful
PAY00000357,TXN00000357,CUST00024,SUB00024,2026-05-21,Debit Card,1500,1500,Late
PAY00000358,TXN00000358,CUST00024,SUB00024,2026-06-01,Debit Card,1500,1500,Successful
PAY00000359,TXN00000359,CUST00024,SUB00024,2026-07-06,Credit Card,1500,0,Failed
PAY00000360,TXN00000360,CUST00024,SUB00024,2026-08-02,Debit Card,1500,1500,Successful
PAY00000361,TXN00000361,CUST00024,SUB00024,2026-09-19,M-Pesa,1500,1500,Late
PAY00000362,TXN00000362,CUST00025,SUB00025,2024-07-03,Bank Transfer,4500,4500,Successful
PAY00000363,TXN00000363,CUST00025,SUB00025,2024-08-01,M-Pesa,4500,4500,Successful
PAY00000364,TXN00000364,CUST00025,SUB00025,2024-09-02,Bank Transfer,4500,4500,Successful
PAY00000365,TXN00000365,CUST00025,SUB00025,2024-10-04,Credit Card,4500,4500,Successful
PAY00000366,TXN00000366,CUST00025,SUB00025,2024-11-04,Debit Card,4500,4500,Successful
PAY00000367,TXN00000367,CUST00025,SUB00025,2024-12-02,Debit Card,4500,4500,Successful
PAY00000368,TXN00000368,CUST00025,SUB00025,2025-01-04,Debit Card,4500,4500,Successful
PAY00000369,TXN00000369,CUST00025,SUB00025,2025-02-03,Credit Card,4500,4500,Successful
PAY00000370,TXN00000370,CUST00025,SUB00025,2025-03-04,Bank Transfer,4500,4500,Successful
PAY00000371,TXN00000371,CUST00025,SUB00025,2025-04-03,M-Pesa,4500,4500,Successful
PAY00000372,TXN00000372,CUST00025,SUB00025,2025-05-04,Bank Transfer,4500,4500,Successful
PAY00000373,TXN00000373,CUST00025,SUB00025,2025-06-01,Credit Card,4500,4500,Successful
PAY00000374,TXN00000374,CUST00025,SUB00025,2025-07-03,Bank Transfer,4500,4500,Successful
PAY00000375,TXN00000375,CUST00025,SUB00025,2025-08-04,Debit Card,4500,4500,Successful
PAY00000376,TXN00000376,CUST00025,SUB00025,2025-09-02,Bank Transfer,4500,"4,500",Successful
PAY00000377,TXN00000377,CUST00025,SUB00025,2025-10-02,M-Pesa,4500,4500,Successful
PAY00000378,TXN00000378,CUST00025,SUB00025,2025-11-04,DEBIT CARD,4500,4500,Successful
PAY00000379,TXN00000379,CUST00025,SUB00025,2025-12-04,Credit Card,4500,4500,Successful
PAY00000380,TXN00000380,CUST00025,SUB00025,2026-01-01,Credit Card,4500,4500,Successful
PAY00000381,TXN00000381,CUST00025,SUB00025,2026-02-19,Credit Card,4500,4500,Late
PAY00000382,TXN00000382,CUST00025,SUB00025,2026-03-04,M-Pesa,4500,4500,Successful
PAY00000383,TXN00000383,CUST00025,SUB00025,2026-04-01,Bank Transfer,4500,4500,Successful
PAY00000384,TXN00000384,CUST00025,SUB00025,2026-05-01,Debit Card,4500,4500,Successful
PAY00000385,TXN00000385,CUST00025,SUB00025,2026-06-02,M-Pesa,4500,4500,Successful
PAY00000386,TXN00000386,CUST00025,SUB00025,2026-07-04,Bank Transfer,4500,4500,Successful
PAY00000387,TXN00000387,CUST00025,SUB00025,2026-08-02,M-Pesa,4500,4500,Successful
PAY00000388,TXN00000388,CUST00025,SUB00025,2026-09-03,Bank Transfer,4500,4500,Successful
PAY00000389,TXN00000389,CUST00026,SUB00026,2025-07-02,Bank Transfer,54000,54000,Successful
PAY00000390,TXN00000390,CUST00026,SUB00026,2026-07-03,M-Pesa,54000,54000,Successful
PAY00000391,TXN00000391,CUST00027,SUB00027,2024-07-14,Credit Card,9000,9000,Late
PAY00000392,TXN00000392,CUST00027,SUB00027,2024-08-04,Debit Card,9000,0,Failed
PAY00000393,TXN00000393,CUST00027,SUB00027,2024-09-03,Credit Card,9000,9000,Successful
PAY00000394,TXN00000394,CUST00027,SUB00027,2024-10-01,Debit Card,9000,9000,Successful
PAY00000395,TXN00000395,CUST00027,SUB00027,2024-11-04,Credit Card,9000,9000,Successful
PAY00000396,TXN00000396,CUST00027,SUB00027,2024-12-02,Debit Card,9000,9000,Successful
PAY00000397,TXN00000397,CUST00027,SUB00027,2025-01-20,M-Pesa,9000,9000,Late
PAY00000398,TXN00000398,CUST00027,SUB00027,2025-02-01,Debit Card,9000,9000,Successful
PAY00000399,TXN00000399,CUST00027,SUB00027,2025-03-03,Debit Card,9000,9000,Successful
PAY00000400,TXN00000400,CUST00027,SUB00027,2025-04-04,Credit Card,9000,9000,Successful
PAY00000401,TXN00000401,CUST00027,SUB00027,2025-05-01,Debit Card,9000,9000,Successful
PAY00000402,TXN00000402,CUST00027,SUB00027,2025-06-01,M-Pesa,9000,9000,Successful
PAY00000403,TXN00000403,CUST00027,SUB00027,2025-07-02,Bank Transfer,9000,9000,Successful
PAY00000404,TXN00000404,CUST00027,SUB00027,2025-08-03,M-Pesa,9000,9000,Successful
PAY00000405,TXN00000405,CUST00027,SUB00027,2025-09-02,Credit Card,9000,9000,Successful
PAY00000406,TXN00000406,CUST00027,SUB00027,2025-10-14,Credit Card,9000,9000,Late
PAY00000407,TXN00000407,CUST00027,SUB00027,2025-11-03,M-Pesa,9000,9000,Successful
PAY00000408,TXN00000408,CUST00027,SUB00027,2025-12-03,Credit Card,9000,9000,Successful
PAY00000409,TXN00000409,CUST00027,SUB00027,2026-01-02,Bank Transfer,9000,9000,Successful
PAY00000410,TXN00000410,CUST00027,SUB00027,2026-02-01,Debit Card,9000,9000,Successful
PAY00000411,TXN00000411,CUST00027,SUB00027,2026-03-02,Credit Card,9000,9000,Successful
PAY00000412,TXN00000412,CUST00027,SUB00027,2026-04-04,M-Pesa,9000,9000,Successful
PAY00000413,TXN00000413,CUST00027,SUB00027,2026-05-01,Debit Card,9000,9000,Successful
PAY00000414,TXN00000414,CUST00027,SUB00027,2026-06-02,Credit Card,9000,9000,Successful
PAY00000415,TXN00000415,CUST00027,SUB00027,2026-07-08,Credit Card,9000,0,Failed
PAY00000416,TXN00000416,CUST00027,SUB00027,2026-08-04,M-Pesa,9000,9000,Successful
PAY00000417,TXN00000417,CUST00027,SUB00027,2026-09-01,Debit Card,9000,9000,Successful
PAY00000418,TXN00000418,CUST00028,SUB00028,2025-07-01,Bank Transfer,1500,1500,Successful
PAY00000419,TXN00000419,CUST00028,SUB00028,2025-08-03,Credit Card,1500,1500,Successful
PAY00000420,TXN00000420,CUST00028,SUB00028,2025-09-04,Bank Transfer,1500,1500,Successful
PAY00000421,TXN00000421,CUST00028,SUB00028,2025-10-01,Bank Transfer,1500,1500,Successful
PAY00000422,TXN00000422,CUST00028,SUB00028,2025-11-01,Bank Transfer,1500,1500,Successful
PAY00000423,TXN00000423,CUST00028,SUB00028,2025-12-01,Bank Transfer,1500,1500,Successful
PAY00000424,TXN00000424,CUST00028,SUB00028,2026-01-01,M-Pesa,1500,1500,Successful
PAY00000425,TXN00000425,CUST00028,SUB00028,2026-02-03,Debit Card,1500,1500,Successful
PAY00000426,TXN00000426,CUST00028,SUB00028,2026-03-01,Bank Transfer,1500,1500,Successful
PAY00000427,TXN00000427,CUST00028,SUB00028,2026-04-01,Credit Card,1500,1500,Successful
PAY00000428,TXN00000428,CUST00028,SUB00028,2026-05-01,Debit Card,1500,1500,Successful
PAY00000429,TXN00000429,CUST00028,SUB00028,2026-06-03,Debit Card,1500,1500,Successful
PAY00000430,TXN00000430,CUST00028,SUB00028,2026-07-01,Credit Card,1500,1500,Successful
PAY00000431,TXN00000431,CUST00028,SUB00028,2026-08-16,M-Pesa,1500,1500,Late
PAY00000432,TXN00000432,CUST00028,SUB00028,2026-09-01,Bank Transfer,1500,1500,Successful
PAY00000433,TXN00000433,CUST00029,SUB00029,2025-08-01,Debit Card,4500,4500,Successful
PAY00000434,TXN00000434,CUST00029,SUB00029,2025-09-02,M-Pesa,4500,4500,Successful
PAY00000435,TXN00000435,CUST00029,SUB00029,2025-10-02,Bank Transfer,4500,4500,Successful
PAY00000436,TXN00000436,CUST00029,SUB00029,2025-11-01,Credit Card,4500,4500,Successful
PAY00000437,TXN00000437,CUST00029,SUB00029,2025-12-11,Credit Card,4500,4500,Late
PAY00000438,TXN00000438,CUST00029,SUB00029,2026-01-03,Debit Card,4500,4500,Successful
PAY00000439,TXN00000439,CUST00029,SUB00029,2026-02-02,Credit Card,4500,4500,Successful
PAY00000440,TXN00000440,CUST00029,SUB00029,2026-03-04,Credit Card,4500,4500,Successful
PAY00000441,TXN00000441,CUST00029,SUB00029,2026-04-04,Debit Card,4500,4500,Successful
PAY00000442,TXN00000442,CUST00029,SUB00029,2026-05-04,M-Pesa,4500,4500,Successful
PAY00000443,TXN00000443,CUST00029,SUB00029,2026-06-01,M-Pesa,4500,4500,Successful
PAY00000444,TXN00000444,CUST00029,SUB00029,2026-07-04,Credit Card,4500,4500,Successful
PAY00000445,TXN00000445,CUST00029,SUB00029,2026-08-01,Bank Transfer,4500,4500,Successful
PAY00000446,TXN00000446,CUST00029,SUB00029,2026-09-03,Bank Transfer,4500,4500,Successful
PAY00000447,TXN00000447,CUST00030,SUB00030,2024-11-04,Credit Card,1500,1500,Successful
PAY00000448,TXN00000448,CUST00030,SUB00030,2024-12-03,M-Pesa,1500,1500,Successful
PAY00000449,TXN00000449,CUST00031,SUB00031,2025-05-04,Bank Transfer,1500,1500,Successful
PAY00000450,TXN00000450,CUST00031,SUB00031,2025-06-03,Credit Card,1500,1500,Successful
PAY00000451,TXN00000451,CUST00031,SUB00031,2025-07-03,Credit Card,1500,0,Failed
PAY00000452,TXN00000452,CUST00031,SUB00031,2025-08-02,Credit Card,1500,1500,Successful
PAY00000453,TXN00000453,CUST00031,SUB00031,2025-09-03,Bank Transfer,1500,0,Failed
PAY00000454,TXN00000454,CUST00031,SUB00031,2025-10-03,Debit Card,1500,1500,Successful
PAY00000455,TXN00000455,CUST00031,SUB00031,2025-11-04,Credit Card,1500,1500,Successful
PAY00000456,TXN00000456,CUST00031,SUB00031,2025-12-01,M-Pesa,1500,1500,Successful
PAY00000457,TXN00000457,CUST00031,SUB00031,2026-01-03,Bank Transfer,1500,1500,Successful
PAY00000458,TXN00000458,CUST00031,SUB00031,2026-02-01,M-Pesa,1500,1500,Successful
PAY00000459,TXN00000459,CUST00031,SUB00031,2026-03-01,Debit Card,1500,1500,Successful
PAY00000460,TXN00000460,CUST00031,SUB00031,2026-04-02,Debit Card,1500,1500,Successful
PAY00000461,TXN00000461,CUST00031,SUB00031,2026-05-02,Credit Card,1500,1500,Successful
PAY00000462,TXN00000462,CUST00031,SUB00031,2026-06-01,Debit Card,1500,1500,Successful
PAY00000463,TXN00000463,CUST00031,SUB00031,2026-07-01,Bank Transfer,1500,1500,Successful
PAY00000464,TXN00000464,CUST00031,SUB00031,2026-08-02,Bank Transfer,1500,1500,Successful
PAY00000465,TXN00000465,CUST00031,SUB00031,2026-09-03,Credit Card,1500,1500,Successful
PAY00000466,TXN00000466,CUST00032,SUB00032,2023-11-01,Debit Card,1500,1500,Successful
PAY00000467,TXN00000467,CUST00032,SUB00032,2023-12-03,Bank Transfer,1500,1500,Successful
PAY00000468,TXN00000468,CUST00032,SUB00032,2024-01-03,Debit Card,1500,1500,Successful
PAY00000469,TXN00000469,CUST00032,SUB00032,2024-02-01,Debit Card,1500,1500,Successful
PAY00000470,TXN00000470,CUST00032,SUB00032,2024-03-08,Bank Transfer,1500,1500,Late
PAY00000471,TXN00000471,CUST00032,SUB00032,2024-04-03,Bank Transfer,1500,1500,Successful
PAY00000472,TXN00000472,CUST00032,SUB00032,2024-05-01,Bank Transfer,1500,1500,Successful
PAY00000473,TXN00000473,CUST00032,SUB00032,2024-06-03,Debit Card,1500,1500,Successful
PAY00000474,TXN00000474,CUST00032,SUB00032,2024-07-04,Bank Transfer,1500,1500,Successful
PAY00000475,TXN00000475,CUST00033,SUB00033,2024-08-02,M-Pesa,4500,4500,Successful
PAY00000476,TXN00000476,CUST00033,SUB00033,2024-09-02,Bank Transfer,4500,4500,Successful
PAY00000477,TXN00000477,CUST00033,SUB00033,2024-10-03,Debit Card,4500,4500,Successful
PAY00000478,TXN00000478,CUST00033,SUB00033,2024-11-03,Credit Card,4500,4500,Successful
PAY00000479,TXN00000479,CUST00033,SUB00033,2024-12-02,Bank Transfer,4500,4500,Successful
PAY00000480,TXN00000480,CUST00033,SUB00033,2025-01-04,Credit Card,4500,4500,Successful
PAY00000481,TXN00000481,CUST00033,SUB00033,2025-02-01,M-Pesa,4500,4500,Successful
PAY00000482,TXN00000482,CUST00033,SUB00033,2025-03-03,Bank Transfer,4500,4500,Successful
PAY00000483,TXN00000483,CUST00033,SUB00033,2025-04-12,Credit Card,4500,4500,Late
PAY00000484,TXN00000484,CUST00033,SUB00033,2025-05-02,Credit Card,4500,4500,Successful
PAY00000485,TXN00000485,CUST00033,SUB00033,2025-06-04,Debit Card,4500,0,Failed
PAY00000486,TXN00000486,CUST00033,SUB00033,2025-07-04,M-Pesa,4500,4500,Successful
PAY00000487,TXN00000487,CUST00034,SUB00034,2025-11-07,Bank Transfer,54000,54000,Late
PAY00000488,TXN00000488,CUST00035,SUB00035,2026-01-01,Bank Transfer,54000,54000,Successful
PAY00000489,TXN00000489,CUST00036,SUB00036,2025-12-03,M-Pesa,4500,4500,Successful
PAY00000490,TXN00000490,CUST00036,SUB00036,2026-01-03,M-Pesa,4500,4500,Successful
PAY00000491,TXN00000491,CUST00036,SUB00036,2026-02-03,Debit Card,4500,0,Failed
PAY00000492,TXN00000492,CUST00036,SUB00036,2026-03-01,Debit Card,4500,4500,Successful
PAY00000493,TXN00000493,CUST00036,SUB00036,2026-04-01,M-Pesa,4500,4500,Successful
PAY00000494,TXN00000494,CUST00036,SUB00036,2026-05-04,M-Pesa,4500,4500,Successful
PAY00000495,TXN00000495,CUST00036,SUB00036,2026-06-02,Debit Card,4500,4500,Successful
PAY00000496,TXN00000496,CUST00036,SUB00036,2026-07-02,Bank Transfer,4500,0,Failed
PAY00000497,TXN00000497,CUST00036,SUB00036,2026-08-02,Credit Card,4500,4500,Successful
PAY00000498,TXN00000498,CUST00036,SUB00036,2026-09-13,Credit Card,4500,4500,Late
PAY00000499,TXN00000499,CUST00037,SUB00037,2024-06-02,M-Pesa,108000,108000,Successful
PAY00000500,TXN00000500,CUST00037,SUB00037,2025-06-01,Bank Transfer,108000,108000,Successful
PAY00000501,TXN00000501,CUST00037,SUB00037,2026-06-04,Debit Card,108000,108000,Successful
PAY00000502,TXN00000502,CUST00038,SUB00038,2024-06-03,Credit Card,9000,9000,Successful
PAY00000503,TXN00000503,CUST00038,SUB00038,2024-07-04,Credit Card,9000,9000,Successful
PAY00000504,TXN00000504,CUST00038,SUB00038,2024-08-01,Debit Card,9000,9000,Successful
PAY00000505,TXN00000505,CUST00038,SUB00038,2024-09-04,Bank Transfer,9000,9000,Successful
PAY00000506,TXN00000506,CUST00038,SUB00038,2024-10-10,Credit Card,9000,9000,Late
PAY00000507,TXN00000507,CUST00038,SUB00038,2024-11-01,Bank Transfer,9000,9000,Successful
PAY00000508,TXN00000508,CUST00038,SUB00038,2024-12-01,Credit Card,9000,9000,Successful
PAY00000509,TXN00000509,CUST00038,SUB00038,2025-01-04,M-Pesa,9000,9000,Successful
PAY00000510,TXN00000510,CUST00038,SUB00038,2025-02-03,Credit Card,9000,9000,Successful
PAY00000511,TXN00000511,CUST00038,SUB00038,2025-03-03,Bank Transfer,9000,9000,Successful
PAY00000512,TXN00000512,CUST00038,SUB00038,2025-04-02,M-Pesa,9000,9000,Successful
PAY00000513,TXN00000513,CUST00038,SUB00038,2025-05-01,M-Pesa,9000,9000,Successful
PAY00000514,TXN00000514,CUST00038,SUB00038,2025-06-02,Bank Transfer,9000,9000,Successful
PAY00000515,TXN00000515,CUST00038,SUB00038,2025-07-02,Bank Transfer,9000,9000,Successful
PAY00000516,TXN00000516,CUST00038,SUB00038,2025-08-01,Bank Transfer,9000,9000,Successful
PAY00000517,TXN00000517,CUST00038,SUB00038,2025-09-02,M-Pesa,9000,9000,Successful
PAY00000518,TXN00000518,CUST00038,SUB00038,2025-10-04,Debit Card,9000,9000,Successful
PAY00000519,TXN00000519,CUST00038,SUB00038,2025-11-17,Debit Card,9000,9000,Late
PAY00000520,TXN00000520,CUST00038,SUB00038,2025-12-04,Debit Card,9000,9000,Successful
PAY00000521,TXN00000521,CUST00038,SUB00038,2026-01-04,M-Pesa,9000,9000,Successful
PAY00000522,TXN00000522,CUST00038,SUB00038,2026-02-02,Debit Card,9000,9000,Successful
PAY00000523,TXN00000523,CUST00038,SUB00038,2026-03-02,Debit Card,9000,9000,Successful
PAY00000524,TXN00000524,CUST00038,SUB00038,2026-04-17,Debit Card,9000,9000,Late
PAY00000525,TXN00000525,CUST00038,SUB00038,2026-05-02,Credit Card,9000,9000,Successful
PAY00000526,TXN00000526,CUST00038,SUB00038,2026-06-04,Debit Card,9000,9000,Successful
