customer_id,company_name,industry,country,city,company_size,signup_date,acquisition_channel
CUST00282,"Joseph, Cordova and Green",Healthcare,Nigeria,Kampala,11-50,2025-03-30,Partner
CUST00283,Brown-Ward,Retail,Uganda,Kisumu,201-500,2024-05-12,Sales Team
CUST00284,Cole-Skinner,Professional Services,Uganda,Nairobi,1-5,2025-01-30,Instagram
CUST00285,Mills-Horton,Education,Rwanda,Accra,11-50,2024-10-03,Facebook
CUST00286,Mcdonald-Matthews,Technology,Tanzania,Dar es Salaam,201-500,2023-09-30,Google Ads
CUST00287,"Walters, Russell and Moody",Retail,Uganda,Kisumu,201-500,2024-04-20,Organic Search
CUST00288,Barron PLC,Professional Services,Tanzania,Accra,51-200,2024-06-19,LinkedIn
CUST00289,Hart PLC,Real Estate,Rwanda,Kigali,11-50,2024-05-07,Instagram
CUST00290,Marshall-Bowen,Logistics,Kenya,Dar es Salaam,51-200,2024-09-21,Google Ads
CUST00291,Brooks LLC,Healthcare,Nigeria,Johannesburg,51-200,2024-01-15,Referral
CUST00292,Smith Inc,Retail,Uganda,Kigali,201-500,2024-02-05,Organic Search
CUST00293,Smith Inc,Retail,Uganda,Kampala,6-10,2025-09-24,Facebook
CUST00294,Gamble-Davis,Healthcare,Tanzania,Dar es Salaam,1-5,2024-04-12,Organic Search
CUST00295,Gill LLC,Manufacturing,Nigeria,Kigali,6-10,2024-10-09,Facebook
CUST00296,"Schwartz, Smith and Hammond",Education,Ghana,Nakuru,201-500,2024-06-25,Partner
CUST00297,Reyes-Ali,Professional Services,Rwanda,Nairobi,51-200,2026-06-29,Organic Search
CUST00298,Abbott Inc,Manufacturing,Kenya,Dar es Salaam,201-500,2025-11-05,Sales Team
CUST00299,Young LLC,Real Estate,Rwanda,Kigali,11-50,2025-04-02,Google Ads
CUST00300,Riddle Group,Education,Kenya,Dar es Salaam,6-10,2024-11-15,LinkedIn
CUST00301,"Brown, Holmes and Fletcher",Technology,Kenya,Kigali,1-5,2023-10-23,Instagram
CUST00302,Brown LLC,Education,Ghana,Kigali,201-500,2023-12-16,Google Ads
CUST00303,"Gates, Griffith and Burns",Education,South Africa,Kampala,11-50,2024-08-08,Instagram
CUST00304,West PLC,Technology,South Africa,Kisumu,1-5,2026-03-15,Google Ads
CUST00305,Bailey and Sons,Logistics,Ghana,Nakuru,11-50,2026-02-19,Partner
CUST00306,Cortez PLC,Construction,Uganda,Mombasa,6-10,2025-04-01,Referral
CUST00307,Wiggins-Allen,Hospitality,Uganda,Johannesburg,6-10,2024-04-05,Google Ads
CUST00308,Mckenzie and Sons,Construction,South Africa,Accra,51-200,2024-08-31,LinkedIn
CUST00309,"Stephens, Wells and Woods",Real Estate,Nigeria,Johannesburg,11-50,2025-10-24,Partner
CUST00310,"Hamilton, Clark and Khan",Construction,Rwanda,Mombasa,51-200,2026-01-25,LinkedIn
CUST00311,Perez-Marquez,Healthcare,South Africa,Kampala,201-500,2024-03-24,Organic Search
CUST00312,"Brown, Bailey and Reese",Technology,Ghana,Mombasa,11-50,2023-10-15,LinkedIn
CUST00313,Phillips and Sons,Manufacturing,Kenya,Nairobi,11-50,2025-07-21,Referral
CUST00314,Jones Inc,Professional Services,Nigeria,Mombasa,201-500,2023-11-26,Sales Team
CUST00315,Miller and Sons,Manufacturing,Ghana,Lagos,1-5,2025-03-10,LinkedIn
CUST00316,Reed Ltd,Real Estate,Nigeria,Nakuru,11-50,2024-02-15,LinkedIn
CUST00317,Hale-King,Logistics,Uganda,Nairobi,51-200,2024-09-23,Google Ads
CUST00318,"Romero, Thompson and Williams",Technology,Nigeria,Mombasa,201-500,2026-02-17,Facebook
CUST00319,"Smith, Mueller and Harvey",Retail,Uganda,Accra,51-200,2026-06-09,Facebook
CUST00320,"Lee, Dunn and Warren",Technology,Tanzania,Kampala,51-200,2024-05-29,Sales Team
CUST00321,Martin LLC,Technology,Nigeria,Johannesburg,1-5,2024-01-23,Partner
CUST00322,Blackwell-Smith,Professional Services,Tanzania,Mombasa,201-500,2025-04-16,Sales Team
CUST00323,Turner Inc,Healthcare,Tanzania,Johannesburg,6-10,2026-02-18,Partner
CUST00324,Ibarra-Barron,Professional Services,Ghana,Kisumu,11-50,2023-11-24,Referral
CUST00325,Parker-Lewis,Education,Uganda,Johannesburg,1-5,2025-01-10,Referral
CUST00326,"Hoffman, Hansen and Wells",Logistics,Rwanda,Dar es Salaam,6-10,2024-07-28,Google Ads
CUST00327,Beck-Hill,Education,Ghana,Dar es Salaam,1-5,2025-07-30,Partner
CUST00328,Weaver-Brown,Healthcare,Uganda,Nakuru,11-50,2026-03-10,LinkedIn
CUST00329,Chen Group,Hospitality,Uganda,Kisumu,6-10,2025-09-17,Google Ads
CUST00330,"Thornton, Lopez and Nichols",Healthcare,South Africa,Mombasa,201-500,2025-05-09,Organic Search
CUST00331,Key-Campbell,Technology,South Africa,Johannesburg,6-10,2026-02-04,Sales Team
CUST00332,"Hayes, Wilson and Bennett",Construction,Uganda,Kisumu,201-500,2026-06-03,Facebook
CUST00333,"Baker, Duncan and Carpenter",Manufacturing,Kenya,Kigali,11-50,2024-11-23,Instagram
CUST00334,"Turner, Simpson and Butler",Manufacturing,Ghana,Kampala,51-200,2025-06-22,Instagram
CUST00335,Snyder LLC,Logistics,Uganda,Kampala,51-200,2025-02-13,Instagram
CUST00336,Brewer-White,Technology,Nigeria,Johannesburg,51-200,2025-11-10,LinkedIn
CUST00337,Rivera Ltd,Healthcare,South Africa,Kigali,201-500,2024-03-24,Sales Team
CUST00338,Banks-Gonzalez,Construction,South Africa,Nakuru,201-500,2024-09-15,Facebook
CUST00339,"Singleton, Long and Campbell",Healthcare,Kenya,Accra,11-50,2025-02-03,Google Ads
CUST00340,"Ellis, Valencia and Blanchard",Logistics,South Africa,Mombasa,11-50,2024-08-10,Google Ads
CUST00341,Duncan and Sons,Construction,Tanzania,Accra,201-500,2024-05-25,Facebook
CUST00342,Henry-Yang,Education,Kenya,Nakuru,51-200,2024-11-18,Partner
CUST00343,"Keith, Robertson and Vasquez",Retail,Rwanda,Nairobi,51-200,2026-06-13,Partner
CUST00344,"Kramer, Howell and Macdonald",Hospitality,Rwanda,Mombasa,11-50,2025-10-01,Instagram
CUST00345,Price PLC,Retail,Tanzania,Mombasa,11-50,2025-05-31,Facebook
CUST00346,"Brown, Clark and English",Construction,Kenya,Kampala,51-200,2023-10-13,Facebook
CUST00347,"Spears, Williams and Miller",Manufacturing,Rwanda,Johannesburg,1-5,2026-03-13,Google Ads
CUST00348,"Gomez, Harris and Roman",Retail,Tanzania,Nakuru,6-10,2025-12-06,Sales Team
CUST00349,"Raymond, Ruiz and Fernandez",Professional Services,South Africa,Kampala,6-10,2023-12-15,Referral
CUST00350,Scott Ltd,Professional Services,Kenya,Nakuru,51-200,2023-09-27,LinkedIn
CUST00351,Herrera-Thomas,Professional Services,Kenya,Accra,201-500,2023-11-27,Organic Search
CUST00352,Guerrero LLC,Logistics,Ghana,Nakuru,6-10,2024-04-05,Referral
CUST00353,Horn Group,Education,Kenya,Johannesburg,11-50,2023-10-21,Instagram
CUST00354,Jones Group,Real Estate,Rwanda,Kisumu,1-5,2024-08-17,Partner
CUST00355,Santiago-Greene,Professional Services,Ghana,Lagos,201-500,2024-09-22,Organic Search
CUST00356,Keller Ltd,Education,South Africa,Accra,1-5,2026-07-26,Sales Team
CUST00357,Baxter LLC,Technology,Tanzania,Nairobi,11-50,2025-09-27,Google Ads
CUST00358,Yang Group,Technology,Uganda,Mombasa,201-500,2025-10-07,Partner
CUST00359,Gray PLC,Construction,Kenya,Dar es Salaam,201-500,2024-11-03,Partner
CUST00360,Hodges and Sons,Construction,South Africa,Accra,51-200,2025-02-16,Facebook
CUST00361,Payne-Williams,Construction,Kenya,Accra,1-5,2025-07-15,Referral
CUST00362,"Campbell, Morales and Griffin",Hospitality,Kenya,Nakuru,1-5,2024-04-21,Partner
CUST00363,Shannon-Salazar,Healthcare,Ghana,Kigali,201-500,2024-12-19,LinkedIn
CUST00364,Taylor Inc,Healthcare,Kenya,Nakuru,11-50,2024-12-09,Partner
CUST00365,Carter Inc,Retail,South Africa,Dar es Salaam,11-50,2025-04-18,Google Ads
CUST00366,"Palmer, Powell and Cook",Technology,Rwanda,Kigali,51-200,2024-06-22,Sales Team
CUST00367,Williams Inc,Technology,Uganda,Accra,51-200,2024-06-27,Partner
CUST00368,Jordan Group,Logistics,Tanzania,Mombasa,51-200,2026-03-28,Google Ads
CUST00369,Robinson PLC,Education,Ghana,Kisumu,201-500,2025-09-13,Referral
CUST00370,"Hancock, Schwartz and Scott",Technology,Kenya,Mombasa,11-50,2025-02-21,Referral
CUST00371,"Haynes, Simmons and Carr",Healthcare,Rwanda,Johannesburg,51-200,2024-09-29,Facebook
CUST00372,Stephens Ltd,Manufacturing,Tanzania,Accra,1-5,2025-04-25,Partner
CUST00373,Villarreal-Randolph,Real Estate,Rwanda,Kampala,1-5,2026-04-26,Google Ads
CUST00374,Simpson-Ramos,Education,Tanzania,Lagos,6-10,2023-10-07,Organic Search
CUST00375,Hall-Berger,Construction,South Africa,Johannesburg,51-200,2025-03-03,Organic Search
CUST00376,Jensen PLC,Construction,Kenya,Nakuru,11-50,2024-01-22,Partner
CUST00377,Shannon and Sons,Education,Ghana,Nairobi,201-500,2024-05-22,Facebook
CUST00378,Knox and Sons,Manufacturing,Tanzania,Dar es Salaam,51-200,2025-02-25,Google Ads
CUST00379,Lopez Group,Real Estate,Uganda,Lagos,11-50,2025-07-25,Sales Team
CUST00380,Thompson-Gamble,Technology,Nigeria,Kampala,6-10,2024-01-17,Google Ads
CUST00381,Estes-Carey,Retail,Nigeria,Kisumu,51-200,2026-01-11,Sales Team
CUST00382,Walters-Blackburn,Logistics,Kenya,Kampala,11-50,2024-08-07,LinkedIn
CUST00383,Davis Inc,Hospitality,Ghana,Kampala,51-200,2024-08-28,Instagram
CUST00384,"Johnson, Garner and Marshall",Professional Services,Uganda,Mombasa,51-200,2025-03-14,Facebook
CUST00385,Mitchell-Robinson,Manufacturing,Kenya,Dar es Salaam,11-50,2025-04-05,Google Ads
CUST00386,Walls and Sons,Logistics,Ghana,Kampala,11-50,2024-11-20,Facebook
CUST00387,"Goodman, Moore and Rogers",Construction,South Africa,Dar es Salaam,201-500,2026-01-20,Instagram
CUST00388,"Kim, Ramos and Allen",Professional Services,Uganda,Kisumu,6-10,2024-11-03,LinkedIn
CUST00389,Reid-Lowery,Retail,Tanzania,Lagos,201-500,2024-05-21,Partner
CUST00390,Green-Rosales,Manufacturing,South Africa,Lagos,6-10,2026-04-27,Google Ads
CUST00391,"Hooper, Quinn and House",Professional Services,Tanzania,Kigali,51-200,2025-03-04,Sales Team
CUST00392,"Abbott, Nielsen and Smith",Education,South Africa,Johannesburg,1-5,2024-12-06,Facebook
CUST00393,"Rodriguez, Williams and Smith",Technology,Nigeria,Mombasa,51-200,2024-04-03,LinkedIn
CUST00394,Spencer Inc,Logistics,Tanzania,Kisumu,201-500,2024-07-04,Facebook
CUST00395,"Romero, Larsen and Smith",Construction,Rwanda,Lagos,1-5,2024-10-05,Google Ads
CUST00396,Moore Group,Logistics,Uganda,Kampala,6-10,2026-04-02,Facebook
CUST00397,Moreno Inc,Technology,Nigeria,Nakuru,11-50,2023-12-08,Referral
CUST00398,Smith-Garcia,Professional Services,Tanzania,Nakuru,201-500,2024-02-09,Referral
CUST00399,Morales-Lopez,Construction,Nigeria,Kampala,201-500,2024-12-18,Google Ads
CUST00400,Shaw Ltd,Logistics,Nigeria,Kisumu,201-500,2023-10-19,Facebook
CUST00401,Gonzalez-Yang,Construction,Nigeria,Johannesburg,201-500,2025-02-21,Partner
CUST00402,Gray-Johnson,Real Estate,Kenya,Nairobi,1-5,2025-01-26,Organic Search
CUST00403,Wilson-Taylor,Real Estate,Tanzania,Nakuru,201-500,2024-06-17,Sales Team
CUST00404,"Waters, Jones and Cruz",Real Estate,Nigeria,Nairobi,51-200,2026-05-04,Referral
CUST00405,"Richardson, Hall and Newton",Healthcare,Rwanda,Nakuru,51-200,2025-09-29,Referral
CUST00406,Wilson PLC,Manufacturing,Kenya,Nairobi,6-10,2024-04-14,LinkedIn
CUST00407,Kirby Group,Education,Rwanda,Accra,6-10,2024-03-04,Partner
CUST00408,Smith and Sons,Real Estate,Uganda,Dar es Salaam,11-50,2026-05-25,Partner
CUST00409,Lopez-Newman,Education,Uganda,Dar es Salaam,201-500,2023-12-03,Google Ads
CUST00410,Cruz-Peters,Technology,Uganda,Accra,1-5,2024-08-10,Referral
CUST00411,Evans Inc,Manufacturing,Uganda,Kisumu,1-5,2025-07-16,Organic Search
CUST00412,Allen LLC,Healthcare,Rwanda,Johannesburg,51-200,2023-10-02,Instagram
CUST00413,"Hill, Peterson and Vang",Construction,South Africa,Dar es Salaam,201-500,2024-07-25,Partner
CUST00414,Chapman-Johnson,Hospitality,South Africa,Kisumu,51-200,2024-03-20,LinkedIn
CUST00415,Brown LLC,Manufacturing,Tanzania,Accra,1-5,2024-07-11,Google Ads
CUST00416,Duarte-Anderson,Education,Ghana,Accra,6-10,2024-11-25,Instagram
CUST00417,Marquez Ltd,Real Estate,Tanzania,Nairobi,1-5,2025-08-27,Referral
CUST00418,Thomas and Sons,Manufacturing,Ghana,Accra,11-50,2025-12-29,Organic Search
CUST00419,"Hernandez, Garrison and Gonzalez",Professional Services,Rwanda,Kisumu,11-50,2025-10-11,Partner
CUST00420,Warner-Bell,Education,Tanzania,Nairobi,51-200,2024-01-04,Organic Search
CUST00421,"Mayo, Atkinson and Salinas",Real Estate,Ghana,Nakuru,11-50,2025-05-24,Referral
CUST00422,"Kennedy, Li and Harris",Professional Services,Rwanda,Lagos,51-200,2024-06-15,Referral
CUST00423,Castillo-Mcdonald,Real Estate,Nigeria,Johannesburg,1-5,2023-12-18,Facebook
CUST00424,Martinez Inc,Professional Services,Rwanda,Dar es Salaam,11-50,2025-06-16,Partner
CUST00425,Alvarez-Johnson,Construction,Uganda,Johannesburg,201-500,2026-03-06,Sales Team
CUST00426,"Williams, Clark and Gregory",Logistics,Kenya,Nairobi,1-5,2024-06-30,Facebook
CUST00427,Zhang Inc,Technology,South Africa,Accra,201-500,2023-11-20,LinkedIn
CUST00428,Hobbs LLC,Construction,Ghana,Lagos,6-10,2024-07-07,Partner
CUST00429,Mata-Yoder,Real Estate,Tanzania,Kisumu,51-200,2026-05-22,Referral
CUST00430,"Hudson, Silva and Cruz",Real Estate,Tanzania,Lagos,201-500,2025-12-02,LinkedIn
CUST00431,Ruiz and Sons,Real Estate,Tanzania,Accra,1-5,2025-12-25,Partner
CUST00432,Lee-Johnson,Technology,Nigeria,Mombasa,51-200,2026-05-15,Referral
CUST00433,Gonzales-Brown,Retail,Ghana,Accra,11-50,2025-10-09,Instagram
CUST00434,Gutierrez-Garza,Retail,Ghana,Accra,6-10,2026-01-24,Sales Team
CUST00435,Maldonado-Perry,Construction,South Africa,Nakuru,1-5,2024-09-01,Google Ads
CUST00436,Wright-Brennan,Hospitality,Kenya,Accra,11-50,2025-01-04,Sales Team
CUST00437,"Williams, Atkins and Daniels",Construction,Rwanda,Nakuru,51-200,2023-12-13,LinkedIn
CUST00438,"Jimenez, Lambert and Griffin",Retail,Nigeria,Kisumu,201-500,2026-01-21,Instagram
CUST00439,Barr-Leonard,Logistics,Tanzania,Accra,201-500,2024-12-30,Sales Team
CUST00440,"Stuart, Lane and Munoz",Technology,Uganda,Accra,201-500,2024-03-19,Partner
CUST00441,"Williams, Brown and Johnson",Logistics,Tanzania,Kampala,201-500,2023-10-07,LinkedIn
CUST00442,Johnson Group,Hospitality,Uganda,Kampala,201-500,2025-11-02,Referral
CUST00443,Duarte LLC,Hospitality,Tanzania,Kampala,6-10,2024-01-04,LinkedIn
CUST00444,Sanchez and Sons,Technology,Rwanda,Dar es Salaam,201-500,2024-02-19,Referral
CUST00445,"Washington, Rose and Singh",Healthcare,Kenya,Johannesburg,201-500,2026-01-28,Sales Team
CUST00446,Houston Inc,Education,South Africa,Dar es Salaam,6-10,2025-10-13,Referral
CUST00447,"Weber, Morgan and Hoffman",Retail,Tanzania,Mombasa,11-50,2026-04-14,LinkedIn
CUST00448,"Byrd, Carroll and Valdez",Healthcare,Nigeria,Accra,6-10,2024-01-23,Instagram
CUST00449,Perez-Juarez,Logistics,Tanzania,Lagos,11-50,2026-08-16,Facebook
CUST00450,"Lynch, Nguyen and Diaz",Professional Services,Ghana,Johannesburg,6-10,2024-10-08,Instagram
CUST00451,Wilson Ltd,Retail,Nigeria,Lagos,6-10,2025-11-29,Instagram
CUST00452,Mclaughlin-Greene,Retail,Kenya,Kigali,11-50,2026-05-24,LinkedIn
CUST00453,Romero-Miller,Professional Services,Nigeria,Kisumu,1-5,2025-08-31,Facebook
CUST00454,Andrews-Fischer,Education,Nigeria,Accra,51-200,2026-05-16,Instagram
CUST00455,"Maynard, Leon and Jenkins",Healthcare,Tanzania,Kampala,1-5,2024-11-10,Google Ads
CUST00456,"Hooper, Williams and Carter",Real Estate,Uganda,Lagos,1-5,2026-07-16,Facebook
CUST00457,Shaw-Campbell,Education,South Africa,Kisumu,1-5,2024-12-13,Sales Team
CUST00458,"Price, Olson and Barajas",Manufacturing,Uganda,Kampala,1-5,2025-03-31,Organic Search
CUST00459,Kennedy-Pena,Healthcare,Ghana,Johannesburg,1-5,2024-01-19,Partner
CUST00460,Lin and Sons,Healthcare,Rwanda,Lagos,201-500,2024-08-28,LinkedIn
CUST00461,"Cook, Wall and Garcia",Construction,South Africa,Lagos,51-200,2026-08-13,Referral
CUST00462,Hines and Sons,Hospitality,South Africa,Mombasa,11-50,2024-03-07,Facebook
CUST00463,"Chung, Sanders and Guerrero",Manufacturing,Nigeria,Kampala,6-10,2024-02-21,Organic Search
CUST00464,Kim-Michael,Technology,South Africa,Kampala,201-500,2026-04-05,Instagram
CUST00465,Carr Inc,Construction,Ghana,Kigali,51-200,2024-09-05,Partner
CUST00466,"Calderon, Mendez and Mccarthy",Professional Services,Rwanda,Mombasa,6-10,2026-08-20,Facebook
CUST00467,"Miller, Sims and Martinez",Manufacturing,Tanzania,Nakuru,1-5,2025-07-24,Referral
CUST00468,"Wilkins, Castillo and Martin",Education,Uganda,Accra,11-50,2025-11-29,Partner
CUST00469,White-Sanchez,Healthcare,Ghana,Johannesburg,1-5,2025-01-05,Referral
CUST00470,Gutierrez PLC,Technology,Nigeria,Nakuru,1-5,2025-08-27,Google Ads
CUST00471,Thompson Inc,Manufacturing,Tanzania,Kisumu,51-200,2025-05-18,Referral
CUST00472,Knapp Inc,Professional Services,Nigeria,Kampala,11-50,2024-05-25,Instagram
CUST00473,"Hill, Kirby and Sandoval",Hospitality,Uganda,Accra,6-10,2025-02-15,LinkedIn
CUST00474,Bailey-Rose,Real Estate,Tanzania,Kigali,201-500,2025-07-11,LinkedIn
CUST00475,Cunningham PLC,Logistics,South Africa,Nakuru,6-10,2026-08-01,Google Ads
CUST00476,Barrett-Ewing,Logistics,Rwanda,Lagos,11-50,2025-12-23,Google Ads
CUST00477,"Aguilar, Munoz and Rubio",Real Estate,Kenya,Nairobi,201-500,2025-10-18,Instagram
CUST00478,Garcia-Underwood,Real Estate,Ghana,Kisumu,6-10,2025-05-12,Partner
CUST00479,Chen Group,Logistics,Rwanda,Mombasa,6-10,2024-08-25,LinkedIn
CUST00480,Miller Inc,Professional Services,Ghana,Accra,1-5,2024-08-30,LinkedIn
CUST00481,Tucker-Rojas,Construction,Ghana,Kigali,51-200,2025-08-17,Organic Search
CUST00482,"Smith, Barr and Mills",Logistics,Rwanda,Kampala,1-5,2025-03-19,Sales Team
CUST00483,Gonzalez Ltd,Healthcare,South Africa,Nairobi,6-10,2026-04-14,Google Ads
CUST00484,Blair-Gomez,Retail,Rwanda,Dar es Salaam,1-5,2024-08-11,Organic Search
CUST00485,"Valdez, Ross and Ramos",Professional Services,Rwanda,Nairobi,11-50,2025-12-19,Sales Team
CUST00486,Bailey-Brown,Construction,South Africa,Kisumu,51-200,2025-09-18,Partner
CUST00487,Fisher and Sons,Education,Rwanda,Kigali,51-200,2026-03-30,Google Ads
CUST00488,"Lozano, Kelly and Carroll",Logistics,Uganda,Dar es Salaam,1-5,2026-03-17,Facebook
CUST00489,Bradshaw Group,Logistics,Rwanda,Lagos,6-10,2025-04-10,Instagram
CUST00490,Wilson-Hooper,Retail,South Africa,Nairobi,11-50,2025-05-29,LinkedIn
CUST00491,Baker PLC,Logistics,Rwanda,Lagos,51-200,2024-02-21,Instagram
CUST00492,"Wilson, Hernandez and Fischer",Hospitality,Rwanda,Dar es Salaam,6-10,2025-08-31,Referral
CUST00493,Morris-Walker,Hospitality,Nigeria,Mombasa,1-5,2026-04-24,Sales Team
CUST00494,"Rose, Huffman and Chambers",Real Estate,South Africa,Nairobi,6-10,2024-09-29,Instagram
CUST00495,"Baker, Barnes and Gamble",Professional Services,Kenya,Johannesburg,1-5,2024-05-24,LinkedIn
CUST00496,"Espinoza, Roy and Schaefer",Real Estate,Nigeria,Nairobi,6-10,2025-04-22,Organic Search
CUST00497,Mason-Roach,Education,Rwanda,Nakuru,201-500,2025-08-18,Instagram
CUST00498,Woods-Russell,Retail,Uganda,Lagos,11-50,2025-06-07,Instagram
CUST00499,Ward-Martin,Real Estate,Tanzania,Johannesburg,201-500,2024-03-31,Partner
CUST00500,"Glover, Gonzalez and Davies",Hospitality,Tanzania,Kisumu,201-500,2025-09-18,Instagram
CUST00501,"Mendez, Decker and Cabrera",Education,Tanzania,Kampala,1-5,2026-01-13,Facebook
CUST00502,Harding Group,Education,Ghana,Accra,1-5,2025-04-22,Partner
CUST00503,"Dalton, Lewis and Garcia",Education,South Africa,Lagos,11-50,2026-02-08,Sales Team
CUST00504,Sharp-Lawrence,Education,Uganda,Kampala,51-200,2025-11-23,Facebook
CUST00505,"Gomez, Parker and Knight",Logistics,Rwanda,Nakuru,6-10,2026-03-15,Referral
CUST00506,Phillips-Berger,Construction,South Africa,Accra,1-5,2023-10-18,Sales Team
CUST00507,"Carter, Simon and Edwards",Education,Ghana,Lagos,6-10,2026-02-13,Sales Team
CUST00508,Lee-Mejia,Hospitality,Tanzania,Nakuru,11-50,2024-10-09,Google Ads
CUST00509,"Vance, King and Nunez",Manufacturing,South Africa,Dar es Salaam,1-5,2025-07-13,Instagram
CUST00510,Fritz-Garcia,Retail,Tanzania,Kigali,201-500,2024-07-18,Organic Search
CUST00511,Skinner-Tucker,Professional Services,Uganda,Johannesburg,201-500,2025-11-10,Instagram
CUST00512,"Carter, Summers and Mendoza",Manufacturing,Uganda,Dar es Salaam,11-50,2025-01-23,Organic Search
CUST00513,"White, Harmon and Jones",Hospitality,Uganda,Mombasa,51-200,2026-04-25,Instagram
CUST00514,Edwards-Wilson,Real Estate,Nigeria,Nakuru,51-200,2025-07-28,Instagram
CUST00515,"Davenport, Tran and Moran",Logistics,Tanzania,Kampala,51-200,2024-07-05,LinkedIn
CUST00516,"Hartman, Carson and Maldonado",Logistics,Nigeria,Dar es Salaam,11-50,2025-02-12,Referral
CUST00517,Espinoza-Shepherd,Technology,Ghana,Accra,51-200,2026-08-09,Google Ads
CUST00518,"Grant, Ramsey and Jennings",Manufacturing,South Africa,Dar es Salaam,6-10,2025-05-28,Partner
CUST00519,"Jones, Summers and Cummings",Technology,Rwanda,Nairobi,201-500,2026-07-27,Instagram
CUST00520,White-Mccall,Construction,Kenya,Kampala,201-500,2025-11-25,Sales Team
CUST00521,Dunn-Barnett,Healthcare,Uganda,Nakuru,11-50,2025-12-24,Instagram
CUST00522,Newton-Chandler,Education,Ghana,Nakuru,51-200,2026-07-27,Partner
CUST00523,Hale-Lawrence,Healthcare,South Africa,Accra,51-200,2026-04-27,LinkedIn
CUST00524,Davis Inc,Construction,Nigeria,Dar es Salaam,6-10,2025-02-19,Facebook
CUST00525,Butler-Green,Logistics,Rwanda,Kisumu,201-500,2025-07-07,Organic Search
CUST00526,Garcia-Adams,Logistics,Kenya,Mombasa,1-5,2024-11-22,Organic Search
CUST00527,Khan-Alexander,Education,Uganda,Nakuru,1-5,2026-07-21,Facebook
CUST00528,Johnson and Sons,Retail,Uganda,Lagos,51-200,2026-04-30,Partner
CUST00529,Brennan-Fox,Retail,Ghana,Johannesburg,51-200,2025-11-17,LinkedIn
CUST00530,Martin Inc,Retail,Kenya,Lagos,201-500,2025-05-07,Sales Team
CUST00531,Wyatt-Gates,Retail,Kenya,Lagos,11-50,2024-12-08,Referral
CUST00532,"Glenn, Gilbert and Ibarra",Retail,Ghana,Kigali,6-10,2025-04-24,Google Ads
CUST00533,Hughes PLC,Professional Services,Ghana,Kisumu,6-10,2025-04-28,Instagram
CUST00534,"Brown, Hurley and Hess",Real Estate,Ghana,Kampala,11-50,2025-06-06,Referral
CUST00535,Lang and Sons,Education,Kenya,Dar es Salaam,51-200,2025-04-15,LinkedIn
